timeframe,month_id,manager_user_id,subordinado_user_id,nlp_concepto_sospechoso,nlp_concepto_crudo,nlp_descripciones,tx_count,monto_total,interpretabilidad
todo_el_tiempo,2024-02,P0076,P0249,['SOBORNO'],capacitacion cumbre_solar ref YUC-SUST-038 mise jour,capacitacion; cumbre_solar; ref YUC-SUST-038; mise à jour,1,1062.4,"En la ventana 'todo_el_tiempo', durante 2024-02 el subordinado P0249 envió 1 pagos al manager P0076 etiquetados como 'SOBORNO', acumulando 1,062.40 en monto total. Conceptos crudos detectados: capacitacion cumbre_solar ref YUC-SUST-038 mise jour. Descripciones de origen: capacitacion; cumbre_solar; ref YUC-SUST-038; mise à jour."
todo_el_tiempo,2020-01,P0249,P0188,['SOBORNO'],prototipo_iot cumbre_solar ref BCS-LEGAL-504 relatório preliminar,prototipo_iot; cumbre_solar; ref BCS-LEGAL-504; relatório preliminar,1,1061.02,"En la ventana 'todo_el_tiempo', durante 2020-01 el subordinado P0188 envió 1 pagos al manager P0249 etiquetados como 'SOBORNO', acumulando 1,061.02 en monto total. Conceptos crudos detectados: prototipo_iot cumbre_solar ref BCS-LEGAL-504 relatório preliminar. Descripciones de origen: prototipo_iot; cumbre_solar; ref BCS-LEGAL-504; relatório preliminar."
todo_el_tiempo,2023-06,P0120,P0199,['SOBORNO'],proveedor_internacional reciclaje-oceanico ref BCN-CIBER-724 urgent follow-up,proveedor_internacional; reciclaje-oceanico; ref BCN-CIBER-724; urgent follow-up,1,1060.92,"En la ventana 'todo_el_tiempo', durante 2023-06 el subordinado P0199 envió 1 pagos al manager P0120 etiquetados como 'SOBORNO', acumulando 1,060.92 en monto total. Conceptos crudos detectados: proveedor_internacional reciclaje-oceanico ref BCN-CIBER-724 urgent follow-up. Descripciones de origen: proveedor_internacional; reciclaje-oceanico; ref BCN-CIBER-724; urgent follow-up."
todo_el_tiempo,2022-06,P0080,P0215,['SOBORNO'],mantenimiento_industrial certificacion_iso (VER-MKT-459) [sesión híbrida],mantenimiento_industrial - certificacion_iso (VER-MKT-459) [sesión híbrida],1,1058.07,"En la ventana 'todo_el_tiempo', durante 2022-06 el subordinado P0215 envió 1 pagos al manager P0080 etiquetados como 'SOBORNO', acumulando 1,058.07 en monto total. Conceptos crudos detectados: mantenimiento_industrial certificacion_iso (VER-MKT-459) [sesión híbrida]. Descripciones de origen: mantenimiento_industrial - certificacion_iso (VER-MKT-459) [sesión híbrida]."
todo_el_tiempo,2024-05,P0195,P0193,['SOBORNO'],pago_servicios pasantia_internacional expediente MTY-FIN-778 pilot de innovación,pago_servicios | pasantia_internacional | expediente MTY-FIN-778 | pilot de innovación,1,1051.8,"En la ventana 'todo_el_tiempo', durante 2024-05 el subordinado P0193 envió 1 pagos al manager P0195 etiquetados como 'SOBORNO', acumulando 1,051.80 en monto total. Conceptos crudos detectados: pago_servicios pasantia_internacional expediente MTY-FIN-778 pilot de innovación. Descripciones de origen: pago_servicios | pasantia_internacional | expediente MTY-FIN-778 | pilot de innovación."
todo_el_tiempo,2023-01,P0108,P0143,['SOBORNO'],mantenimiento_industrial cafe_sustentable (VER-MKT-459) [urgent follow-up],mantenimiento_industrial - cafe_sustentable (VER-MKT-459) [urgent follow-up],1,1050.79,"En la ventana 'todo_el_tiempo', durante 2023-01 el subordinado P0143 envió 1 pagos al manager P0108 etiquetados como 'SOBORNO', acumulando 1,050.79 en monto total. Conceptos crudos detectados: mantenimiento_industrial cafe_sustentable (VER-MKT-459) [urgent follow-up]. Descripciones de origen: mantenimiento_industrial - cafe_sustentable (VER-MKT-459) [urgent follow-up]."
todo_el_tiempo,2021-12,P0233,P0243,['SOBORNO'],laboratorio_genomica crowdfunding_maker ref VER-MKT-459 observatorio ciudadano,laboratorio_genomica; crowdfunding_maker; ref VER-MKT-459; observatorio ciudadano,1,1050.65,"En la ventana 'todo_el_tiempo', durante 2021-12 el subordinado P0243 envió 1 pagos al manager P0233 etiquetados como 'SOBORNO', acumulando 1,050.65 en monto total. Conceptos crudos detectados: laboratorio_genomica crowdfunding_maker ref VER-MKT-459 observatorio ciudadano. Descripciones de origen: laboratorio_genomica; crowdfunding_maker; ref VER-MKT-459; observatorio ciudadano."
todo_el_tiempo,2024-05,P0173,P0157,['SOBORNO'],mantenimiento_industrial agenda_indigena (MX-OPS-001) [ajuste inmediato],mantenimiento_industrial - agenda_indigena (MX-OPS-001) [ajuste inmediato],1,1045.61,"En la ventana 'todo_el_tiempo', durante 2024-05 el subordinado P0157 envió 1 pagos al manager P0173 etiquetados como 'SOBORNO', acumulando 1,045.61 en monto total. Conceptos crudos detectados: mantenimiento_industrial agenda_indigena (MX-OPS-001) [ajuste inmediato]. Descripciones de origen: mantenimiento_industrial - agenda_indigena (MX-OPS-001) [ajuste inmediato]."
todo_el_tiempo,2020-05,P0046,P0019,['SOBORNO'],prototipo_iot reciclaje-oceanico (QRO-RPA-312) [mise jour],prototipo_iot - reciclaje-oceanico (QRO-RPA-312) [mise à jour],1,1036.7,"En la ventana 'todo_el_tiempo', durante 2020-05 el subordinado P0019 envió 1 pagos al manager P0046 etiquetados como 'SOBORNO', acumulando 1,036.70 en monto total. Conceptos crudos detectados: prototipo_iot reciclaje-oceanico (QRO-RPA-312) [mise jour]. Descripciones de origen: prototipo_iot - reciclaje-oceanico (QRO-RPA-312) [mise à jour]."
todo_el_tiempo,2024-03,P0230,P0078,['SOBORNO'],blockchain bosque_urbano ref BCN-CIBER-724 sesión híbrida,blockchain; bosque_urbano; ref BCN-CIBER-724; sesión híbrida,1,1030.26,"En la ventana 'todo_el_tiempo', durante 2024-03 el subordinado P0078 envió 1 pagos al manager P0230 etiquetados como 'SOBORNO', acumulando 1,030.26 en monto total. Conceptos crudos detectados: blockchain bosque_urbano ref BCN-CIBER-724 sesión híbrida. Descripciones de origen: blockchain; bosque_urbano; ref BCN-CIBER-724; sesión híbrida."
todo_el_tiempo,2022-02,P0004,P0034,['SOBORNO'],laboratorio_genomica programa_neuroliderazgo (YUC-SUST-038) [benchmark ético],laboratorio_genomica - programa_neuroliderazgo (YUC-SUST-038) [benchmark ético],1,1029.94,"En la ventana 'todo_el_tiempo', durante 2022-02 el subordinado P0034 envió 1 pagos al manager P0004 etiquetados como 'SOBORNO', acumulando 1,029.94 en monto total. Conceptos crudos detectados: laboratorio_genomica programa_neuroliderazgo (YUC-SUST-038) [benchmark ético]. Descripciones de origen: laboratorio_genomica - programa_neuroliderazgo (YUC-SUST-038) [benchmark ético]."
todo_el_tiempo,2021-02,P0199,P0198,['SOBORNO'],auditoria_externa fondo_empoderamiento expediente CDMX-AI-887 sesión híbrida,auditoria_externa | fondo_empoderamiento | expediente CDMX-AI-887 | sesión híbrida,1,1028.46,"En la ventana 'todo_el_tiempo', durante 2021-02 el subordinado P0198 envió 1 pagos al manager P0199 etiquetados como 'SOBORNO', acumulando 1,028.46 en monto total. Conceptos crudos detectados: auditoria_externa fondo_empoderamiento expediente CDMX-AI-887 sesión híbrida. Descripciones de origen: auditoria_externa | fondo_empoderamiento | expediente CDMX-AI-887 | sesión híbrida."
todo_el_tiempo,2022-08,P0039,P0097,['SOBORNO'],capacitacion co-creacion_comunidad expediente MX-OPS-001 relatório preliminar,capacitacion | co-creacion_comunidad | expediente MX-OPS-001 | relatório preliminar,1,1027.93,"En la ventana 'todo_el_tiempo', durante 2022-08 el subordinado P0097 envió 1 pagos al manager P0039 etiquetados como 'SOBORNO', acumulando 1,027.93 en monto total. Conceptos crudos detectados: capacitacion co-creacion_comunidad expediente MX-OPS-001 relatório preliminar. Descripciones de origen: capacitacion | co-creacion_comunidad | expediente MX-OPS-001 | relatório preliminar."
todo_el_tiempo,2025-06,P0247,P0209,['SOBORNO'],logistica_aduanas alianza_gobierno_abierto (BCN-CIBER-724) [observatorio ciudadano],logistica_aduanas - alianza_gobierno_abierto (BCN-CIBER-724) [observatorio ciudadano],1,1023.58,"En la ventana 'todo_el_tiempo', durante 2025-06 el subordinado P0209 envió 1 pagos al manager P0247 etiquetados como 'SOBORNO', acumulando 1,023.58 en monto total. Conceptos crudos detectados: logistica_aduanas alianza_gobierno_abierto (BCN-CIBER-724) [observatorio ciudadano]. Descripciones de origen: logistica_aduanas - alianza_gobierno_abierto (BCN-CIBER-724) [observatorio ciudadano]."
todo_el_tiempo,2022-12,P0067,P0153,['SOBORNO'],prototipo_iot marketplace_artesanal (MX-OPS-001) [relatório preliminar],prototipo_iot - marketplace_artesanal (MX-OPS-001) [relatório preliminar],1,1020.82,"En la ventana 'todo_el_tiempo', durante 2022-12 el subordinado P0153 envió 1 pagos al manager P0067 etiquetados como 'SOBORNO', acumulando 1,020.82 en monto total. Conceptos crudos detectados: prototipo_iot marketplace_artesanal (MX-OPS-001) [relatório preliminar]. Descripciones de origen: prototipo_iot - marketplace_artesanal (MX-OPS-001) [relatório preliminar]."
todo_el_tiempo,2021-10,P0153,P0198,['SOBORNO'],educacion_stem festival_culinario ref MTY-FIN-778 ajuste inmediato,educacion_stem; festival_culinario; ref MTY-FIN-778; ajuste inmediato,1,1020.26,"En la ventana 'todo_el_tiempo', durante 2021-10 el subordinado P0198 envió 1 pagos al manager P0153 etiquetados como 'SOBORNO', acumulando 1,020.26 en monto total. Conceptos crudos detectados: educacion_stem festival_culinario ref MTY-FIN-778 ajuste inmediato. Descripciones de origen: educacion_stem; festival_culinario; ref MTY-FIN-778; ajuste inmediato."
todo_el_tiempo,2022-04,P0239,P0086,['SOBORNO'],compra_tecnologia campamento_ai expediente QRO-RPA-312 prueba de concepto,compra_tecnologia | campamento_ai | expediente QRO-RPA-312 | prueba de concepto,1,1019.83,"En la ventana 'todo_el_tiempo', durante 2022-04 el subordinado P0086 envió 1 pagos al manager P0239 etiquetados como 'SOBORNO', acumulando 1,019.83 en monto total. Conceptos crudos detectados: compra_tecnologia campamento_ai expediente QRO-RPA-312 prueba de concepto. Descripciones de origen: compra_tecnologia | campamento_ai | expediente QRO-RPA-312 | prueba de concepto."
todo_el_tiempo,2023-01,P0187,P0139,['SOBORNO'],mantenimiento_industrial fondo_empoderamiento ref CDMX-AI-887 relatório preliminar,mantenimiento_industrial; fondo_empoderamiento; ref CDMX-AI-887; relatório preliminar,1,1019.64,"En la ventana 'todo_el_tiempo', durante 2023-01 el subordinado P0139 envió 1 pagos al manager P0187 etiquetados como 'SOBORNO', acumulando 1,019.64 en monto total. Conceptos crudos detectados: mantenimiento_industrial fondo_empoderamiento ref CDMX-AI-887 relatório preliminar. Descripciones de origen: mantenimiento_industrial; fondo_empoderamiento; ref CDMX-AI-887; relatório preliminar."
todo_el_tiempo,2021-01,P0212,P0137,['SOBORNO'],campana_multicultural rescate_patrones_eticos (YUC-SUST-038) [benchmark ético],campana_multicultural - rescate_patrones_eticos (YUC-SUST-038) [benchmark ético],1,1018.46,"En la ventana 'todo_el_tiempo', durante 2021-01 el subordinado P0137 envió 1 pagos al manager P0212 etiquetados como 'SOBORNO', acumulando 1,018.46 en monto total. Conceptos crudos detectados: campana_multicultural rescate_patrones_eticos (YUC-SUST-038) [benchmark ético]. Descripciones de origen: campana_multicultural - rescate_patrones_eticos (YUC-SUST-038) [benchmark ético]."
todo_el_tiempo,2020-10,P0216,P0044,['SOBORNO'],marketing_digital climatologia_predictiva ref QRO-RPA-312 due diligence,marketing_digital; climatologia_predictiva; ref QRO-RPA-312; due diligence,1,1018.41,"En la ventana 'todo_el_tiempo', durante 2020-10 el subordinado P0044 envió 1 pagos al manager P0216 etiquetados como 'SOBORNO', acumulando 1,018.41 en monto total. Conceptos crudos detectados: marketing_digital climatologia_predictiva ref QRO-RPA-312 due diligence. Descripciones de origen: marketing_digital; climatologia_predictiva; ref QRO-RPA-312; due diligence."
todo_el_tiempo,2023-08,P0206,P0199,['SOBORNO'],microcredito marketplace_artesanal expediente SLP-ENG-640 relatório preliminar,microcredito | marketplace_artesanal | expediente SLP-ENG-640 | relatório preliminar,1,1012.89,"En la ventana 'todo_el_tiempo', durante 2023-08 el subordinado P0199 envió 1 pagos al manager P0206 etiquetados como 'SOBORNO', acumulando 1,012.89 en monto total. Conceptos crudos detectados: microcredito marketplace_artesanal expediente SLP-ENG-640 relatório preliminar. Descripciones de origen: microcredito | marketplace_artesanal | expediente SLP-ENG-640 | relatório preliminar."
todo_el_tiempo,2025-04,P0028,P0228,['SOBORNO'],alianza_ong climatologia_predictiva ref GDL-CX-204 benchmark ético,alianza_ong; climatologia_predictiva; ref GDL-CX-204; benchmark ético,1,1011.24,"En la ventana 'todo_el_tiempo', durante 2025-04 el subordinado P0228 envió 1 pagos al manager P0028 etiquetados como 'SOBORNO', acumulando 1,011.24 en monto total. Conceptos crudos detectados: alianza_ong climatologia_predictiva ref GDL-CX-204 benchmark ético. Descripciones de origen: alianza_ong; climatologia_predictiva; ref GDL-CX-204; benchmark ético."
todo_el_tiempo,2020-03,P0143,P0155,['SOBORNO'],infraestructura_nube derechos_digitales ref MTY-FIN-778 due diligence,infraestructura_nube; derechos_digitales; ref MTY-FIN-778; due diligence,1,1010.69,"En la ventana 'todo_el_tiempo', durante 2020-03 el subordinado P0155 envió 1 pagos al manager P0143 etiquetados como 'SOBORNO', acumulando 1,010.69 en monto total. Conceptos crudos detectados: infraestructura_nube derechos_digitales ref MTY-FIN-778 due diligence. Descripciones de origen: infraestructura_nube; derechos_digitales; ref MTY-FIN-778; due diligence."
todo_el_tiempo,2022-05,P0007,P0160,['SOBORNO'],campana_multicultural pasantia_internacional (BCS-LEGAL-504) [prueba de concepto],campana_multicultural - pasantia_internacional (BCS-LEGAL-504) [prueba de concepto],1,1009.58,"En la ventana 'todo_el_tiempo', durante 2022-05 el subordinado P0160 envió 1 pagos al manager P0007 etiquetados como 'SOBORNO', acumulando 1,009.58 en monto total. Conceptos crudos detectados: campana_multicultural pasantia_internacional (BCS-LEGAL-504) [prueba de concepto]. Descripciones de origen: campana_multicultural - pasantia_internacional (BCS-LEGAL-504) [prueba de concepto]."
todo_el_tiempo,2024-05,P0034,P0227,['SOBORNO'],material_medico rescate_patrones_eticos expediente PUE-HR-992 due diligence,material_medico | rescate_patrones_eticos | expediente PUE-HR-992 | due diligence,1,1008.73,"En la ventana 'todo_el_tiempo', durante 2024-05 el subordinado P0227 envió 1 pagos al manager P0034 etiquetados como 'SOBORNO', acumulando 1,008.73 en monto total. Conceptos crudos detectados: material_medico rescate_patrones_eticos expediente PUE-HR-992 due diligence. Descripciones de origen: material_medico | rescate_patrones_eticos | expediente PUE-HR-992 | due diligence."
todo_el_tiempo,2024-09,P0033,P0151,['SOBORNO'],inteligencia_competitiva programa_neuroliderazgo (VER-MKT-459) [observatorio ciudadano],inteligencia_competitiva - programa_neuroliderazgo (VER-MKT-459) [observatorio ciudadano],1,1002.54,"En la ventana 'todo_el_tiempo', durante 2024-09 el subordinado P0151 envió 1 pagos al manager P0033 etiquetados como 'SOBORNO', acumulando 1,002.54 en monto total. Conceptos crudos detectados: inteligencia_competitiva programa_neuroliderazgo (VER-MKT-459) [observatorio ciudadano]. Descripciones de origen: inteligencia_competitiva - programa_neuroliderazgo (VER-MKT-459) [observatorio ciudadano]."
todo_el_tiempo,2020-08,P0190,P0142,['SOBORNO'],inclusion_laboral cumbre_solar (QRO-RPA-312) [urgent follow-up],inclusion_laboral - cumbre_solar (QRO-RPA-312) [urgent follow-up],1,999.01,"En la ventana 'todo_el_tiempo', durante 2020-08 el subordinado P0142 envió 1 pagos al manager P0190 etiquetados como 'SOBORNO', acumulando 999.01 en monto total. Conceptos crudos detectados: inclusion_laboral cumbre_solar (QRO-RPA-312) [urgent follow-up]. Descripciones de origen: inclusion_laboral - cumbre_solar (QRO-RPA-312) [urgent follow-up]."
todo_el_tiempo,2022-07,P0082,P0130,['SOBORNO'],pago_servicios derechos_digitales (MX-OPS-001) [observatorio ciudadano],pago_servicios - derechos_digitales (MX-OPS-001) [observatorio ciudadano],1,998.21,"En la ventana 'todo_el_tiempo', durante 2022-07 el subordinado P0130 envió 1 pagos al manager P0082 etiquetados como 'SOBORNO', acumulando 998.21 en monto total. Conceptos crudos detectados: pago_servicios derechos_digitales (MX-OPS-001) [observatorio ciudadano]. Descripciones de origen: pago_servicios - derechos_digitales (MX-OPS-001) [observatorio ciudadano]."
todo_el_tiempo,2024-06,P0016,P0233,['SOBORNO'],legal_arbitraje piloto-latam expediente MX-OPS-001 mise jour,legal_arbitraje | piloto-latam | expediente MX-OPS-001 | mise à jour,1,995.16,"En la ventana 'todo_el_tiempo', durante 2024-06 el subordinado P0233 envió 1 pagos al manager P0016 etiquetados como 'SOBORNO', acumulando 995.16 en monto total. Conceptos crudos detectados: legal_arbitraje piloto-latam expediente MX-OPS-001 mise jour. Descripciones de origen: legal_arbitraje | piloto-latam | expediente MX-OPS-001 | mise à jour."
todo_el_tiempo,2023-06,P0109,P0163,['SOBORNO'],capacitacion expansion_agronegocio ref MTY-FIN-778 observatorio ciudadano,capacitacion; expansion_agronegocio; ref MTY-FIN-778; observatorio ciudadano,1,993.46,"En la ventana 'todo_el_tiempo', durante 2023-06 el subordinado P0163 envió 1 pagos al manager P0109 etiquetados como 'SOBORNO', acumulando 993.46 en monto total. Conceptos crudos detectados: capacitacion expansion_agronegocio ref MTY-FIN-778 observatorio ciudadano. Descripciones de origen: capacitacion; expansion_agronegocio; ref MTY-FIN-778; observatorio ciudadano."
todo_el_tiempo,2021-05,P0043,P0196,['SOBORNO'],material_medico alianza_gobierno_abierto expediente MTY-FIN-778 observatorio ciudadano,material_medico | alianza_gobierno_abierto | expediente MTY-FIN-778 | observatorio ciudadano,1,990.37,"En la ventana 'todo_el_tiempo', durante 2021-05 el subordinado P0196 envió 1 pagos al manager P0043 etiquetados como 'SOBORNO', acumulando 990.37 en monto total. Conceptos crudos detectados: material_medico alianza_gobierno_abierto expediente MTY-FIN-778 observatorio ciudadano. Descripciones de origen: material_medico | alianza_gobierno_abierto | expediente MTY-FIN-778 | observatorio ciudadano."
todo_el_tiempo,2021-03,P0216,P0035,['SOBORNO'],prototipo_iot pasantia_internacional ref MTY-FIN-778 mise jour,prototipo_iot; pasantia_internacional; ref MTY-FIN-778; mise à jour,1,988.73,"En la ventana 'todo_el_tiempo', durante 2021-03 el subordinado P0035 envió 1 pagos al manager P0216 etiquetados como 'SOBORNO', acumulando 988.73 en monto total. Conceptos crudos detectados: prototipo_iot pasantia_internacional ref MTY-FIN-778 mise jour. Descripciones de origen: prototipo_iot; pasantia_internacional; ref MTY-FIN-778; mise à jour."
todo_el_tiempo,2024-07,P0006,P0036,['SOBORNO'],investigacion_ux piloto-latam (MTY-FIN-778) [observatorio ciudadano],investigacion_ux - piloto-latam (MTY-FIN-778) [observatorio ciudadano],1,986.22,"En la ventana 'todo_el_tiempo', durante 2024-07 el subordinado P0036 envió 1 pagos al manager P0006 etiquetados como 'SOBORNO', acumulando 986.22 en monto total. Conceptos crudos detectados: investigacion_ux piloto-latam (MTY-FIN-778) [observatorio ciudadano]. Descripciones de origen: investigacion_ux - piloto-latam (MTY-FIN-778) [observatorio ciudadano]."
todo_el_tiempo,2022-10,P0084,P0095,['SOBORNO'],pago_servicios hackathon_europeo ref SLP-ENG-640 sesión híbrida,pago_servicios; hackathon_europeo; ref SLP-ENG-640; sesión híbrida,1,986.17,"En la ventana 'todo_el_tiempo', durante 2022-10 el subordinado P0095 envió 1 pagos al manager P0084 etiquetados como 'SOBORNO', acumulando 986.17 en monto total. Conceptos crudos detectados: pago_servicios hackathon_europeo ref SLP-ENG-640 sesión híbrida. Descripciones de origen: pago_servicios; hackathon_europeo; ref SLP-ENG-640; sesión híbrida."
todo_el_tiempo,2022-06,P0159,P0127,['SOBORNO'],infraestructura_nube mision_humanitaria ref CHH-LOG-619 sesión híbrida,infraestructura_nube; mision_humanitaria; ref CHH-LOG-619; sesión híbrida,1,985.85,"En la ventana 'todo_el_tiempo', durante 2022-06 el subordinado P0127 envió 1 pagos al manager P0159 etiquetados como 'SOBORNO', acumulando 985.85 en monto total. Conceptos crudos detectados: infraestructura_nube mision_humanitaria ref CHH-LOG-619 sesión híbrida. Descripciones de origen: infraestructura_nube; mision_humanitaria; ref CHH-LOG-619; sesión híbrida."
todo_el_tiempo,2025-12,P0004,P0237,['SOBORNO'],educacion_stem bosque_urbano ref MTY-FIN-778 urgent follow-up,educacion_stem; bosque_urbano; ref MTY-FIN-778; urgent follow-up,1,981.57,"En la ventana 'todo_el_tiempo', durante 2025-12 el subordinado P0237 envió 1 pagos al manager P0004 etiquetados como 'SOBORNO', acumulando 981.57 en monto total. Conceptos crudos detectados: educacion_stem bosque_urbano ref MTY-FIN-778 urgent follow-up. Descripciones de origen: educacion_stem; bosque_urbano; ref MTY-FIN-778; urgent follow-up."
todo_el_tiempo,2024-08,P0111,P0102,['SOBORNO'],infraestructura_nube marketplace_artesanal ref VER-MKT-459 benchmark ético,infraestructura_nube; marketplace_artesanal; ref VER-MKT-459; benchmark ético,1,981.11,"En la ventana 'todo_el_tiempo', durante 2024-08 el subordinado P0102 envió 1 pagos al manager P0111 etiquetados como 'SOBORNO', acumulando 981.11 en monto total. Conceptos crudos detectados: infraestructura_nube marketplace_artesanal ref VER-MKT-459 benchmark ético. Descripciones de origen: infraestructura_nube; marketplace_artesanal; ref VER-MKT-459; benchmark ético."
todo_el_tiempo,2025-09,P0158,P0156,['SOBORNO'],laboratorio_genomica reciclaje-oceanico ref PUE-HR-992 mise jour,laboratorio_genomica; reciclaje-oceanico; ref PUE-HR-992; mise à jour,1,976.33,"En la ventana 'todo_el_tiempo', durante 2025-09 el subordinado P0156 envió 1 pagos al manager P0158 etiquetados como 'SOBORNO', acumulando 976.33 en monto total. Conceptos crudos detectados: laboratorio_genomica reciclaje-oceanico ref PUE-HR-992 mise jour. Descripciones de origen: laboratorio_genomica; reciclaje-oceanico; ref PUE-HR-992; mise à jour."
todo_el_tiempo,2021-07,P0011,P0104,['SOBORNO'],material_medico rescate_patrones_eticos ref YUC-SUST-038 due diligence,material_medico; rescate_patrones_eticos; ref YUC-SUST-038; due diligence,1,971.34,"En la ventana 'todo_el_tiempo', durante 2021-07 el subordinado P0104 envió 1 pagos al manager P0011 etiquetados como 'SOBORNO', acumulando 971.34 en monto total. Conceptos crudos detectados: material_medico rescate_patrones_eticos ref YUC-SUST-038 due diligence. Descripciones de origen: material_medico; rescate_patrones_eticos; ref YUC-SUST-038; due diligence."
todo_el_tiempo,2020-05,P0151,P0233,['SOBORNO'],microcredito bosque_urbano ref NLE-COMP-552 prueba de concepto,microcredito; bosque_urbano; ref NLE-COMP-552; prueba de concepto,1,968.7,"En la ventana 'todo_el_tiempo', durante 2020-05 el subordinado P0233 envió 1 pagos al manager P0151 etiquetados como 'SOBORNO', acumulando 968.70 en monto total. Conceptos crudos detectados: microcredito bosque_urbano ref NLE-COMP-552 prueba de concepto. Descripciones de origen: microcredito; bosque_urbano; ref NLE-COMP-552; prueba de concepto."
todo_el_tiempo,2025-11,P0109,P0178,['SOBORNO'],viaje_ecologico pasantia_internacional ref SLP-ENG-640 sesión híbrida,viaje_ecologico; pasantia_internacional; ref SLP-ENG-640; sesión híbrida,1,964.95,"En la ventana 'todo_el_tiempo', durante 2025-11 el subordinado P0178 envió 1 pagos al manager P0109 etiquetados como 'SOBORNO', acumulando 964.95 en monto total. Conceptos crudos detectados: viaje_ecologico pasantia_internacional ref SLP-ENG-640 sesión híbrida. Descripciones de origen: viaje_ecologico; pasantia_internacional; ref SLP-ENG-640; sesión híbrida."
todo_el_tiempo,2024-10,P0136,P0134,['SOBORNO'],blockchain marketplace_artesanal (QRO-RPA-312) [urgent follow-up],blockchain - marketplace_artesanal (QRO-RPA-312) [urgent follow-up],1,958.02,"En la ventana 'todo_el_tiempo', durante 2024-10 el subordinado P0134 envió 1 pagos al manager P0136 etiquetados como 'SOBORNO', acumulando 958.02 en monto total. Conceptos crudos detectados: blockchain marketplace_artesanal (QRO-RPA-312) [urgent follow-up]. Descripciones de origen: blockchain - marketplace_artesanal (QRO-RPA-312) [urgent follow-up]."
todo_el_tiempo,2023-03,P0107,P0224,['SOBORNO'],comercio_justo climatologia_predictiva expediente YUC-SUST-038 urgent follow-up,comercio_justo | climatologia_predictiva | expediente YUC-SUST-038 | urgent follow-up,1,956.23,"En la ventana 'todo_el_tiempo', durante 2023-03 el subordinado P0224 envió 1 pagos al manager P0107 etiquetados como 'SOBORNO', acumulando 956.23 en monto total. Conceptos crudos detectados: comercio_justo climatologia_predictiva expediente YUC-SUST-038 urgent follow-up. Descripciones de origen: comercio_justo | climatologia_predictiva | expediente YUC-SUST-038 | urgent follow-up."
todo_el_tiempo,2024-04,P0009,P0088,['SOBORNO'],ciber_resiliencia mision_humanitaria ref GDL-CX-204 benchmark ético,ciber_resiliencia; mision_humanitaria; ref GDL-CX-204; benchmark ético,1,956.22,"En la ventana 'todo_el_tiempo', durante 2024-04 el subordinado P0088 envió 1 pagos al manager P0009 etiquetados como 'SOBORNO', acumulando 956.22 en monto total. Conceptos crudos detectados: ciber_resiliencia mision_humanitaria ref GDL-CX-204 benchmark ético. Descripciones de origen: ciber_resiliencia; mision_humanitaria; ref GDL-CX-204; benchmark ético."
todo_el_tiempo,2024-12,P0024,P0220,['SOBORNO'],blockchain cafe_sustentable ref CHH-LOG-619 prueba de concepto,blockchain; cafe_sustentable; ref CHH-LOG-619; prueba de concepto,1,954.08,"En la ventana 'todo_el_tiempo', durante 2024-12 el subordinado P0220 envió 1 pagos al manager P0024 etiquetados como 'SOBORNO', acumulando 954.08 en monto total. Conceptos crudos detectados: blockchain cafe_sustentable ref CHH-LOG-619 prueba de concepto. Descripciones de origen: blockchain; cafe_sustentable; ref CHH-LOG-619; prueba de concepto."
todo_el_tiempo,2020-12,P0230,P0103,['SOBORNO'],suscripcion_saas fondo_empoderamiento ref BCN-CIBER-724 observatorio ciudadano,suscripcion_saas; fondo_empoderamiento; ref BCN-CIBER-724; observatorio ciudadano,1,951.99,"En la ventana 'todo_el_tiempo', durante 2020-12 el subordinado P0103 envió 1 pagos al manager P0230 etiquetados como 'SOBORNO', acumulando 951.99 en monto total. Conceptos crudos detectados: suscripcion_saas fondo_empoderamiento ref BCN-CIBER-724 observatorio ciudadano. Descripciones de origen: suscripcion_saas; fondo_empoderamiento; ref BCN-CIBER-724; observatorio ciudadano."
todo_el_tiempo,2022-08,P0073,P0148,['SOBORNO'],arte_urbano alianza_gobierno_abierto expediente BCN-CIBER-724 ajuste inmediato,arte_urbano | alianza_gobierno_abierto | expediente BCN-CIBER-724 | ajuste inmediato,1,951.17,"En la ventana 'todo_el_tiempo', durante 2022-08 el subordinado P0148 envió 1 pagos al manager P0073 etiquetados como 'SOBORNO', acumulando 951.17 en monto total. Conceptos crudos detectados: arte_urbano alianza_gobierno_abierto expediente BCN-CIBER-724 ajuste inmediato. Descripciones de origen: arte_urbano | alianza_gobierno_abierto | expediente BCN-CIBER-724 | ajuste inmediato."
todo_el_tiempo,2024-12,P0242,P0231,['SOBORNO'],ciber_resiliencia climatologia_predictiva (MTY-FIN-778) [ajuste inmediato],ciber_resiliencia - climatologia_predictiva (MTY-FIN-778) [ajuste inmediato],1,951.13,"En la ventana 'todo_el_tiempo', durante 2024-12 el subordinado P0231 envió 1 pagos al manager P0242 etiquetados como 'SOBORNO', acumulando 951.13 en monto total. Conceptos crudos detectados: ciber_resiliencia climatologia_predictiva (MTY-FIN-778) [ajuste inmediato]. Descripciones de origen: ciber_resiliencia - climatologia_predictiva (MTY-FIN-778) [ajuste inmediato]."
